FID,id_punto,agno,anomalia_pre_anual,geom
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fae,40350,1931,0.29,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5faf,40350,1932,0.29,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fb0,40350,1933,0.29,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fb1,40350,1934,0.29,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fb2,40350,1935,-57.91,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fb3,40350,1936,42.29,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fb4,40350,1937,35.49,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fb5,40350,1938,151.19,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fb6,40350,1939,0.29,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fb7,40350,1940,22.79,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fb8,40350,1941,-21.31,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fb9,40350,1942,122.69,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fba,40350,1943,61.09,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fbb,40350,1944,-3.31,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fbc,40350,1945,85.69,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fbd,40350,1946,81.69,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fbe,40350,1947,-23.61,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fbf,40350,1948,20.19,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fc0,40350,1949,67.69,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fc1,40350,1950,-31.71,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fc2,40350,1951,-17.81,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fc3,40350,1952,13.39,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fc4,40350,1953,22.79,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fc5,40350,1954,81.49,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fc6,40350,1955,30.89,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fc7,40350,1956,-80.71,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fc8,40350,1957,-178.61,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fc9,40350,1958,-219.81,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fca,40350,1959,-84.51,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fcb,40350,1960,-184.81,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fcc,40350,1961,3.19,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fcd,40350,1962,115.59,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fce,40350,1963,245.59,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fcf,40350,1964,-155.51,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fd0,40350,1965,-157.11,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fd1,40350,1966,-167.61,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fd2,40350,1967,-30.51,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fd3,40350,1968,-30.41,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fd4,40350,1969,-85.21,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fd5,40350,1970,-107.11,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fd6,40350,1971,48.79,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fd7,40350,1972,-217.31,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fd8,40350,1973,132.69,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fd9,40350,1974,-1.71,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fda,40350,1975,-8.51,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fdb,40350,1976,-43.21,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fdc,40350,1977,192.99,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fdd,40350,1978,-21.11,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fde,40350,1979,-102.31,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fdf,40350,1980,269.79,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fe0,40350,1981,-32.81,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fe1,40350,1982,149.09,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fe2,40350,1983,-1.41,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fe3,40350,1984,-117.61,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fe4,40350,1985,-72.71,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fe5,40350,1986,-39.41,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fe6,40350,1987,-59.21,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fe7,40350,1988,24.99,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fe8,40350,1989,125.59,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fe9,40350,1990,142.49,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fea,40350,1991,-67.71,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5feb,40350,1992,-143.71,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fec,40350,1993,-97.01,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fed,40350,1994,-234.51,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fee,40350,1995,-48.51,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fef,40350,1996,22.69,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5ff0,40350,1997,25.59,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5ff1,40350,1998,72.69,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5ff2,40350,1999,58.09,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5ff3,40350,2000,10.19,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5ff4,40350,2001,59.49,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5ff5,40350,2002,78.29,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5ff6,40350,2003,101.19,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5ff7,40350,2004,137.49,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5ff8,40350,2005,104.49,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5ff9,40350,2006,28.99,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5ffa,40350,2007,113.69,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5ffb,40350,2008,50.79,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5ffc,40350,2009,41.39,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5ffd,40350,2010,-96.81,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5ffe,40350,2011,301.89,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_5fff,40350,2012,-55.11,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6000,40350,2013,-296.81,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6001,40350,2014,-375.11,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6002,40350,2015,-481.71,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6003,40350,2016,-268.81,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6004,40350,2017,-336.01,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6005,40350,2018,-240.81,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6006,40350,2019,-307.31,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6007,40350,2020,-210.41,POINT (9768285.317109756 3535725.659799159)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6008,40665,1901,115.08,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6009,40665,1902,-134.72,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_600a,40665,1903,-297.12,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_600b,40665,1904,107.28,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_600c,40665,1905,-187.02,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_600d,40665,1906,35.78,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_600e,40665,1907,-204.02,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_600f,40665,1908,-357.52,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6010,40665,1909,340.28,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6011,40665,1910,254.48,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6012,40665,1911,-55.22,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6013,40665,1912,26.48,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6014,40665,1913,-67.32,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6015,40665,1914,499.28,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6016,40665,1915,226.08,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6017,40665,1916,321.68,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6018,40665,1917,525.68,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6019,40665,1918,-461.22,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_601a,40665,1919,13.18,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_601b,40665,1920,-71.82,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_601c,40665,1921,34.08,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_601d,40665,1922,302.68,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_601e,40665,1923,-34.82,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_601f,40665,1924,269.78,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6020,40665,1925,284.98,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6021,40665,1926,-47.62,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6022,40665,1927,201.28,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6023,40665,1928,-207.52,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6024,40665,1929,6.48,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6025,40665,1930,-92.12,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6026,40665,1931,149.48,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6027,40665,1932,-155.82,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6028,40665,1933,450.78,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6029,40665,1934,-40.82,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_602a,40665,1935,-271.62,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_602b,40665,1936,941.48,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_602c,40665,1937,118.18,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_602d,40665,1938,103.08,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_602e,40665,1939,-266.62,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_602f,40665,1940,-150.42,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6030,40665,1941,-370.92,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6031,40665,1942,198.48,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6032,40665,1943,-102.22,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6033,40665,1944,-323.12,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6034,40665,1945,186.18,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6035,40665,1946,-108.22,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6036,40665,1947,-71.12,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6037,40665,1948,-32.32,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6038,40665,1949,208.88,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6039,40665,1950,121.18,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_603a,40665,1951,-239.62,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_603b,40665,1952,-146.22,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_603c,40665,1953,-106.32,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_603d,40665,1954,-47.02,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_603e,40665,1955,105.48,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_603f,40665,1956,125.68,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6040,40665,1957,-157.82,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6041,40665,1958,-55.32,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6042,40665,1959,142.48,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6043,40665,1960,-215.22,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6044,40665,1961,-53.12,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6045,40665,1962,51.18,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6046,40665,1963,176.48,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6047,40665,1964,-133.02,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6048,40665,1965,-138.12,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_6049,40665,1966,-269.42,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_604a,40665,1967,-199.22,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_604b,40665,1968,-210.42,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_604c,40665,1969,114.88,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_604d,40665,1970,-189.22,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_604e,40665,1971,554.78,POINT (8933389.136160204 3471454.9819268296)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_604f,40665,1972,-106.52,POINT (8933389.136160204 3471454.9819268296)
